TimeStamp,Length_Sil,Height_Sil,Width_Phos,Height_Phos,Time_s,Volume
2026-05-27 10:19:51.961666000,-1,-1,,,992.9617,
2026-05-27 10:19:52.602700000,-1,-1,,,993.6027,
2026-05-27 10:19:53.243734000,-1,-1,,,994.2437,
2026-05-27 10:19:53.884768000,-1,-1,,,994.8848,
2026-05-27 10:19:54.525802000,-1,-1,,,995.5258,
2026-05-27 10:19:55.166836000,-1,-1,,,996.1668,
2026-05-27 10:19:55.807870000,-1,-1,,,996.8079,
2026-05-27 10:19:56.448904000,-1,-1,,,997.4489,
2026-05-27 10:19:57.089938000,-1,-1,,,998.0899,
2026-05-27 10:19:57.730972000,-1,-1,,,998.731,
2026-05-27 10:19:58.372006000,-1,-1,,,999.372,
2026-05-27 10:19:59.013039999,-1,-1,,,1000.013,
2026-05-27 10:19:59.654074000,-1,-1,,,1000.6541,
2026-05-27 10:20:00.295108000,-1,-1,,,1001.2951,
2026-05-27 10:20:00.936142000,-1,-1,,,1001.9361,
2026-05-27 10:20:01.577176000,-1,-1,,,1002.5772,
2026-05-27 10:20:02.218210000,-1,-1,,,1003.2182,
2026-05-27 10:20:02.859244000,-1,-1,,,1003.8592,
2026-05-27 10:20:03.500278000,-1,-1,,,1004.5003,
2026-05-27 10:20:04.141312000,-1,-1,,,1005.1413,
2026-05-27 10:20:04.782346000,-1,-1,,,1005.7823,
2026-05-27 10:20:05.423380000,-1,-1,,,1006.4234,
2026-05-27 10:20:06.064414000,-1,-1,,,1007.0644,
2026-05-27 10:20:06.705447999,-1,-1,,,1007.7054,
2026-05-27 10:20:07.346482000,-1,-1,,,1008.3465,
2026-05-27 10:20:07.987516000,-1,-1,,,1008.9875,
2026-05-27 10:20:08.628550000,-1,-1,,,1009.6286,
2026-05-27 10:20:09.269584000,-1,-1,,,1010.2696,
2026-05-27 10:20:09.910618000,-1,-1,,,1010.9106,
2026-05-27 10:20:10.551652000,-1,-1,,,1011.5517,
2026-05-27 10:20:11.192686000,-1,-1,,,1012.1927,
2026-05-27 10:20:11.833720000,-1,-1,,,1012.8337,
2026-05-27 10:20:12.474754000,-1,-1,,,1013.4748,
2026-05-27 10:20:13.115788000,-1,-1,,,1014.1158,
2026-05-27 10:20:13.756822000,-1,-1,,,1014.7568,
2026-05-27 10:20:14.397855999,-1,-1,,,1015.3979,
2026-05-27 10:20:15.038890000,-1,-1,,,1016.0389,
2026-05-27 10:20:15.679924000,-1,-1,,,1016.6799,
2026-05-27 10:20:16.320958000,-1,-1,,,1017.321,
2026-05-27 10:20:16.961992000,-1,-1,,,1017.962,
2026-05-27 10:20:17.603026000,-1,-1,,,1018.603,
2026-05-27 10:20:18.244060000,-1,-1,,,1019.2441,
2026-05-27 10:20:18.885094000,-1,-1,,,1019.8851,
2026-05-27 10:20:19.526128000,-1,-1,64.0,64.0,1020.5261,64.0
2026-05-27 10:20:20.167162000,-1,-1,64.0,64.0,1021.1672,64.0
2026-05-27 10:20:20.808196000,-1,-1,,,1021.8082,
2026-05-27 10:20:21.449230000,-1,-1,,,1022.4492,
2026-05-27 10:20:22.090263999,-1,-1,,,1023.0903,
2026-05-27 10:20:22.731298000,-1,-1,,,1023.7313,
2026-05-27 10:20:23.372331999,-1,-1,,,1024.3723,
2026-05-27 10:20:24.013365999,-1,-1,,,1025.0134,
2026-05-27 10:20:24.654399999,-1,-1,,,1025.6544,
2026-05-27 10:20:25.295433999,-1,-1,,,1026.2954,
2026-05-27 10:20:25.936467999,-1,-1,,,1026.9365,
2026-05-27 10:20:26.577502000,-1,-1,,,1027.5775,
2026-05-27 10:20:27.218536000,-1,-1,,,1028.2185,
2026-05-27 10:20:27.859570000,-1,-1,,,1028.8596,
2026-05-27 10:20:28.500604000,-1,-1,,,1029.5006,
2026-05-27 10:20:29.141638000,-1,-1,,,1030.1416,
2026-05-27 10:20:29.782672000,-1,-1,,,1030.7827,
2026-05-27 10:20:30.423706000,-1,-1,,,1031.4237,
2026-05-27 10:20:31.064740000,-1,-1,,,1032.0647,
2026-05-27 10:20:31.705774000,-1,-1,,,1032.7058,
2026-05-27 10:20:32.346808000,-1,-1,,,1033.3468,
2026-05-27 10:20:32.987842000,-1,-1,,,1033.9878,
2026-05-27 10:20:33.628876000,-1,-1,,,1034.6289,
2026-05-27 10:20:34.269910000,-1,-1,,,1035.2699,
2026-05-27 10:20:34.910944000,-1,-1,,,1035.9109,
2026-05-27 10:20:35.551978000,-1,-1,,,1036.552,
2026-05-27 10:20:36.193012000,-1,-1,,,1037.193,
2026-05-27 10:20:36.834046000,-1,-1,,,1037.834,
2026-05-27 10:20:37.475079999,-1,-1,,,1038.4751,
2026-05-27 10:20:38.116113999,-1,-1,,,1039.1161,
2026-05-27 10:20:38.757147999,-1,-1,,,1039.7571,
2026-05-27 10:20:39.398181999,-1,-1,,,1040.3982,
2026-05-27 10:20:40.039215999,-1,-1,,,1041.0392,
2026-05-27 10:20:40.680249999,-1,-1,,,1041.6802,
2026-05-27 10:20:41.321283999,-1,-1,,,1042.3213,
2026-05-27 10:20:41.962318000,-1,-1,,,1042.9623,
2026-05-27 10:20:42.603352000,-1,-1,,,1043.6034,
2026-05-27 10:20:43.244386000,-1,-1,,,1044.2444,
2026-05-27 10:20:43.885420000,-1,-1,,,1044.8854,
2026-05-27 10:20:44.526454000,-1,-1,,,1045.5265,
2026-05-27 10:20:45.167488000,-1,-1,,,1046.1675,
2026-05-27 10:20:45.808522000,-1,-1,,,1046.8085,
2026-05-27 10:20:46.449556000,-1,-1,,,1047.4496,
2026-05-27 10:20:47.090590000,-1,-1,,,1048.0906,
2026-05-27 10:20:47.731624000,-1,-1,,,1048.7316,
2026-05-27 10:20:48.372658000,-1,-1,,,1049.3727,
2026-05-27 10:20:49.013692000,-1,-1,,,1050.0137,
2026-05-27 10:20:49.654726000,-1,-1,,,1050.6547,
2026-05-27 10:20:50.295760000,-1,-1,,,1051.2958,
2026-05-27 10:20:50.936794000,-1,-1,,,1051.9368,
2026-05-27 10:20:51.577828000,-1,-1,,,1052.5778,
2026-05-27 10:20:52.218862000,-1,-1,,,1053.2189,
2026-05-27 10:20:52.859895999,-1,-1,,,1053.8599,
2026-05-27 10:20:53.500929999,-1,-1,,,1054.5009,
2026-05-27 10:20:54.141963999,-1,-1,,,1055.142,
2026-05-27 10:20:54.782997999,-1,-1,,,1055.783,
2026-05-27 10:20:55.424031999,-1,-1,,,1056.424,
2026-05-27 10:20:56.065065999,-1,-1,,,1057.0651,
2026-05-27 10:20:56.706099999,-1,-1,,,1057.7061,
2026-05-27 10:20:57.347134000,-1,-1,,,1058.3471,
2026-05-27 10:20:57.988168000,-1,-1,,,1058.9882,
2026-05-27 10:20:58.629202000,-1,-1,,,1059.6292,
2026-05-27 10:20:59.270236000,-1,-1,,,1060.2702,
2026-05-27 10:20:59.911270000,-1,-1,,,1060.9113,
2026-05-27 10:21:00.552304000,-1,-1,,,1061.5523,
2026-05-27 10:21:01.193338000,-1,-1,,,1062.1933,
2026-05-27 10:21:01.834372000,-1,-1,,,1062.8344,
2026-05-27 10:21:02.475406000,-1,-1,,,1063.4754,
2026-05-27 10:21:03.116440000,-1,-1,,,1064.1164,
2026-05-27 10:21:03.757474000,-1,-1,,,1064.7575,
2026-05-27 10:21:04.398508000,-1,-1,,,1065.3985,
2026-05-27 10:21:05.039542000,-1,-1,,,1066.0395,
2026-05-27 10:21:05.680576000,-1,-1,,,1066.6806,
2026-05-27 10:21:06.321610000,-1,-1,,,1067.3216,
2026-05-27 10:21:06.962644000,-1,-1,,,1067.9626,
2026-05-27 10:21:07.603678000,-1,-1,,,1068.6037,
2026-05-27 10:21:08.244711999,-1,-1,,,1069.2447,
2026-05-27 10:21:08.885745999,-1,-1,,,1069.8857,
2026-05-27 10:21:09.526779999,-1,-1,,,1070.5268,
2026-05-27 10:21:10.167813999,-1,-1,,,1071.1678,
2026-05-27 10:21:10.808847999,-1,-1,,,1071.8088,
2026-05-27 10:21:11.449881999,-1,-1,,,1072.4499,
2026-05-27 10:21:12.090915999,-1,-1,,,1073.0909,
2026-05-27 10:21:12.731950000,-1,-1,,,1073.732,
2026-05-27 10:21:13.372984000,-1,-1,,,1074.373,
2026-05-27 10:21:14.014018000,-1,-1,,,1075.014,
2026-05-27 10:21:14.655052000,-1,-1,,,1075.6551,
2026-05-27 10:21:15.296086000,-1,-1,,,1076.2961,
2026-05-27 10:21:15.937120000,-1,-1,,,1076.9371,
2026-05-27 10:21:16.578154000,-1,-1,,,1077.5782,
2026-05-27 10:21:17.219188000,-1,-1,,,1078.2192,
2026-05-27 10:21:17.860222000,-1,-1,,,1078.8602,
2026-05-27 10:21:18.501256000,-1,-1,,,1079.5013,
2026-05-27 10:21:19.142290000,-1,-1,,,1080.1423,
2026-05-27 10:21:19.783324000,-1,-1,,,1080.7833,
2026-05-27 10:21:20.424358000,-1,-1,,,1081.4244,
2026-05-27 10:21:21.065392000,-1,-1,,,1082.0654,
2026-05-27 10:21:21.706426000,-1,-1,,,1082.7064,
2026-05-27 10:21:22.347460000,-1,-1,,,1083.3475,
2026-05-27 10:21:22.988494000,-1,-1,,,1083.9885,
2026-05-27 10:21:23.629527999,-1,-1,,,1084.6295,
2026-05-27 10:21:24.270561999,-1,-1,,,1085.2706,
2026-05-27 10:21:24.911595999,-1,-1,,,1085.9116,
2026-05-27 10:21:25.552629999,-1,-1,,,1086.5526,
2026-05-27 10:21:26.193663999,-1,-1,,,1087.1937,
2026-05-27 10:21:26.834697999,-1,-1,,,1087.8347,
2026-05-27 10:21:27.475731999,-1,-1,,,1088.4757,
2026-05-27 10:21:28.116766000,-1,-1,,,1089.1168,
2026-05-27 10:21:28.757800000,-1,-1,,,1089.7578,
2026-05-27 10:21:29.398834000,-1,-1,,,1090.3988,
2026-05-27 10:21:30.039868000,-1,-1,,,1091.0399,
2026-05-27 10:21:30.680902000,-1,-1,,,1091.6809,
2026-05-27 10:21:31.321936000,-1,-1,,,1092.3219,
2026-05-27 10:21:31.962970000,-1,-1,,,1092.963,
2026-05-27 10:21:32.604004000,-1,-1,,,1093.604,
2026-05-27 10:21:33.245038000,-1,-1,,,1094.245,
2026-05-27 10:21:33.886072000,-1,-1,-1.0,-1.0,1094.8861,-1.0
2026-05-27 10:21:34.527106000,-1,-1,-1.0,-1.0,1095.5271,-1.0
2026-05-27 10:21:35.168140000,-1,-1,,,1096.1681,
2026-05-27 10:21:35.809174000,-1,-1,,,1096.8092,
2026-05-27 10:21:36.450208000,-1,-1,,,1097.4502,
2026-05-27 10:21:37.091242000,-1,-1,,,1098.0912,
2026-05-27 10:21:37.732276000,-1,-1,,,1098.7323,
2026-05-27 10:21:38.373310000,-1,-1,,,1099.3733,
2026-05-27 10:21:39.014344000,-1,-1,,,1100.0143,
2026-05-27 10:21:39.655378000,-1,-1,,,1100.6554,
2026-05-27 10:21:40.296412000,-1,-1,,,1101.2964,
2026-05-27 10:21:40.937446000,-1,-1,,,1101.9374,
2026-05-27 10:21:41.578480000,-1,-1,,,1102.5785,
2026-05-27 10:21:42.219514000,-1,-1,,,1103.2195,
2026-05-27 10:21:42.860548000,-1,-1,,,1103.8605,
2026-05-27 10:21:43.501582000,-1,-1,,,1104.5016,
2026-05-27 10:21:44.142616000,-1,-1,,,1105.1426,
2026-05-27 10:21:44.783650000,-1,-1,,,1105.7836,
2026-05-27 10:21:45.424684000,-1,-1,,,1106.4247,
2026-05-27 10:21:46.065718000,-1,-1,,,1107.0657,
2026-05-27 10:21:46.706752000,-1,-1,,,1107.7068,
2026-05-27 10:21:47.347786000,-1,-1,,,1108.3478,
2026-05-27 10:21:47.988820000,-1,-1,,,1108.9888,
2026-05-27 10:21:48.629854000,-1,-1,,,1109.6299,
2026-05-27 10:21:49.270888000,-1,-1,,,1110.2709,
2026-05-27 10:21:49.911922000,-1,-1,,,1110.9119,
2026-05-27 10:21:50.552956000,-1,-1,,,1111.553,
2026-05-27 10:21:51.193990000,-1,-1,,,1112.194,
2026-05-27 10:21:51.835024000,-1,-1,,,1112.835,
2026-05-27 10:21:52.476058000,-1,-1,,,1113.4761,
2026-05-27 10:21:53.117092000,-1,-1,,,1114.1171,
2026-05-27 10:21:53.758126000,-1,-1,,,1114.7581,
2026-05-27 10:21:54.399160000,-1,-1,,,1115.3992,
2026-05-27 10:21:55.040194000,-1,-1,,,1116.0402,
2026-05-27 10:21:55.681228000,-1,-1,,,1116.6812,
2026-05-27 10:21:56.322262000,-1,-1,,,1117.3223,
2026-05-27 10:21:56.963296000,-1,-1,,,1117.9633,
2026-05-27 10:21:57.604330000,-1,-1,,,1118.6043,
2026-05-27 10:21:58.245364000,-1,-1,,,1119.2454,
2026-05-27 10:21:58.886398000,-1,-1,,,1119.8864,
2026-05-27 10:21:59.527432000,-1,-1,,,1120.5274,
2026-05-27 10:22:00.168466000,-1,-1,,,1121.1685,
2026-05-27 10:22:00.809500000,-1,-1,,,1121.8095,
2026-05-27 10:22:01.450534000,-1,-1,,,1122.4505,
2026-05-27 10:22:02.091568000,-1,-1,,,1123.0916,
2026-05-27 10:22:02.732602000,-1,-1,,,1123.7326,
2026-05-27 10:22:03.373636000,-1,-1,,,1124.3736,
2026-05-27 10:22:04.014670000,-1,-1,,,1125.0147,
2026-05-27 10:22:04.655704000,-1,-1,,,1125.6557,
2026-05-27 10:22:05.296738000,-1,-1,,,1126.2967,
2026-05-27 10:22:05.937772000,-1,-1,,,1126.9378,
2026-05-27 10:22:06.578806000,-1,-1,,,1127.5788,
2026-05-27 10:22:07.219840000,-1,-1,,,1128.2198,
2026-05-27 10:22:07.860874000,-1,-1,,,1128.8609,
2026-05-27 10:22:08.501908000,-1,-1,,,1129.5019,
2026-05-27 10:22:09.142942000,-1,-1,,,1130.1429,
2026-05-27 10:22:09.783976000,-1,-1,,,1130.784,
2026-05-27 10:22:10.425010000,-1,-1,,,1131.425,
2026-05-27 10:22:11.066044000,-1,-1,,,1132.066,
2026-05-27 10:22:11.707078000,-1,-1,,,1132.7071,
2026-05-27 10:22:12.348112000,-1,-1,,,1133.3481,
2026-05-27 10:22:12.989146000,-1,-1,,,1133.9891,
2026-05-27 10:22:13.630180000,-1,-1,,,1134.6302,
2026-05-27 10:22:14.271214000,-1,-1,,,1135.2712,
2026-05-27 10:22:14.912248000,-1,-1,,,1135.9122,
2026-05-27 10:22:15.553282000,-1,-1,,,1136.5533,
2026-05-27 10:22:16.194316000,-1,-1,,,1137.1943,
2026-05-27 10:22:16.835350000,-1,-1,,,1137.8354,
2026-05-27 10:22:17.476384000,-1,-1,,,1138.4764,
2026-05-27 10:22:18.117418000,-1,-1,,,1139.1174,
2026-05-27 10:22:18.758452000,-1,-1,,,1139.7585,
2026-05-27 10:22:19.399486000,-1,-1,,,1140.3995,
2026-05-27 10:22:20.040520000,-1,-1,,,1141.0405,
2026-05-27 10:22:20.681554000,-1,-1,,,1141.6816,
2026-05-27 10:22:21.322588000,-1,-1,,,1142.3226,
2026-05-27 10:22:21.963622000,-1,-1,,,1142.9636,
2026-05-27 10:22:22.604656000,-1,-1,,,1143.6047,
2026-05-27 10:22:23.245690000,-1,-1,,,1144.2457,
2026-05-27 10:22:23.886724000,-1,-1,,,1144.8867,
2026-05-27 10:22:24.527758000,-1,-1,,,1145.5278,
2026-05-27 10:22:25.168792000,-1,-1,,,1146.1688,
2026-05-27 10:22:25.809826000,-1,-1,,,1146.8098,
2026-05-27 10:22:26.450860000,-1,-1,,,1147.4509,
2026-05-27 10:22:27.091894000,-1,-1,,,1148.0919,
2026-05-27 10:22:27.732928000,-1,-1,,,1148.7329,
2026-05-27 10:22:28.373962000,-1,-1,,,1149.374,
2026-05-27 10:22:29.014996000,-1,-1,,,1150.015,
2026-05-27 10:22:29.656029999,-1,-1,,,1150.656,
2026-05-27 10:22:30.297064000,-1,-1,,,1151.2971,
2026-05-27 10:22:30.938098000,-1,-1,,,1151.9381,
2026-05-27 10:22:31.579132000,-1,-1,,,1152.5791,
2026-05-27 10:22:32.220166000,-1,-1,,,1153.2202,
2026-05-27 10:22:32.861200000,-1,-1,,,1153.8612,
2026-05-27 10:22:33.502234000,-1,-1,,,1154.5022,
2026-05-27 10:22:34.143268000,-1,-1,,,1155.1433,
2026-05-27 10:22:34.784302000,-1,-1,,,1155.7843,
2026-05-27 10:22:35.425336000,-1,-1,,,1156.4253,
2026-05-27 10:22:36.066370000,-1,-1,,,1157.0664,
2026-05-27 10:22:36.707404000,-1,-1,,,1157.7074,
2026-05-27 10:22:37.348438000,-1,-1,,,1158.3484,
2026-05-27 10:22:37.989472000,-1,-1,,,1158.9895,
2026-05-27 10:22:38.630506000,-1,-1,,,1159.6305,
2026-05-27 10:22:39.271540000,-1,-1,,,1160.2715,
2026-05-27 10:22:39.912574000,-1,-1,,,1160.9126,
2026-05-27 10:22:40.553608000,-1,-1,,,1161.5536,
2026-05-27 10:22:41.194642000,-1,-1,,,1162.1946,
2026-05-27 10:22:41.835676000,-1,-1,,,1162.8357,
2026-05-27 10:22:42.476710000,-1,-1,,,1163.4767,
2026-05-27 10:22:43.117744000,-1,-1,,,1164.1177,
2026-05-27 10:22:43.758778000,-1,-1,,,1164.7588,
2026-05-27 10:22:44.399812000,-1,-1,,,1165.3998,
2026-05-27 10:22:45.040845999,-1,-1,,,1166.0408,
2026-05-27 10:22:45.681880000,-1,-1,,,1166.6819,
2026-05-27 10:22:46.322914000,-1,-1,,,1167.3229,
2026-05-27 10:22:46.963948000,-1,-1,,,1167.9639,
2026-05-27 10:22:47.604982000,-1,-1,,,1168.605,
2026-05-27 10:22:48.246016000,-1,-1,,,1169.246,
2026-05-27 10:22:48.887050000,-1,-1,,,1169.887,
2026-05-27 10:22:49.528084000,-1,-1,,,1170.5281,
2026-05-27 10:22:50.169118000,-1,-1,,,1171.1691,
2026-05-27 10:22:50.810152000,-1,-1,,,1171.8102,
2026-05-27 10:22:51.451186000,-1,-1,,,1172.4512,
2026-05-27 10:22:52.092220000,-1,-1,,,1173.0922,
2026-05-27 10:22:52.733254000,-1,-1,,,1173.7333,
2026-05-27 10:22:53.374288000,-1,-1,,,1174.3743,
2026-05-27 10:22:54.015322000,-1,-1,,,1175.0153,
2026-05-27 10:22:54.656356000,-1,-1,,,1175.6564,
2026-05-27 10:22:55.297390000,-1,-1,,,1176.2974,
2026-05-27 10:22:55.938424000,-1,-1,,,1176.9384,
2026-05-27 10:22:56.579458000,-1,-1,,,1177.5795,
2026-05-27 10:22:57.220492000,-1,-1,,,1178.2205,
2026-05-27 10:22:57.861526000,-1,-1,,,1178.8615,
2026-05-27 10:22:58.502560000,-1,-1,,,1179.5026,
2026-05-27 10:22:59.143594000,-1,-1,,,1180.1436,
2026-05-27 10:22:59.784628000,-1,-1,,,1180.7846,
2026-05-27 10:23:00.425661999,-1,-1,,,1181.4257,
2026-05-27 10:23:01.066696000,-1,-1,,,1182.0667,
2026-05-27 10:23:01.707730000,-1,-1,,,1182.7077,
2026-05-27 10:23:02.348764000,-1,-1,,,1183.3488,
2026-05-27 10:23:02.989798000,-1,-1,,,1183.9898,
2026-05-27 10:23:03.630832000,-1,-1,,,1184.6308,
2026-05-27 10:23:04.271866000,-1,-1,,,1185.2719,
2026-05-27 10:23:04.912900000,-1,-1,,,1185.9129,
2026-05-27 10:23:05.553934000,-1,-1,,,1186.5539,
2026-05-27 10:23:06.194968000,-1,-1,,,1187.195,
2026-05-27 10:23:06.836002000,-1,-1,,,1187.836,
2026-05-27 10:23:07.477036000,-1,-1,,,1188.477,
2026-05-27 10:23:08.118070000,-1,-1,,,1189.1181,
2026-05-27 10:23:08.759104000,-1,-1,,,1189.7591,
2026-05-27 10:23:09.400138000,-1,-1,,,1190.4001,
2026-05-27 10:23:10.041172000,-1,-1,,,1191.0412,
2026-05-27 10:23:10.682206000,-1,-1,,,1191.6822,
2026-05-27 10:23:11.323240000,-1,-1,,,1192.3232,
2026-05-27 10:23:11.964274000,-1,-1,,,1192.9643,
2026-05-27 10:23:12.605308000,-1,-1,,,1193.6053,
2026-05-27 10:23:13.246342000,-1,-1,,,1194.2463,
2026-05-27 10:23:13.887376000,-1,-1,,,1194.8874,
2026-05-27 10:23:14.528410000,-1,-1,,,1195.5284,
2026-05-27 10:23:15.169444000,-1,-1,,,1196.1694,
2026-05-27 10:23:15.810477999,-1,-1,,,1196.8105,
2026-05-27 10:23:16.451512000,-1,-1,,,1197.4515,
2026-05-27 10:23:17.092546000,-1,-1,,,1198.0925,
2026-05-27 10:23:17.733580000,-1,-1,,,1198.7336,
2026-05-27 10:23:18.374614000,-1,-1,,,1199.3746,
2026-05-27 10:23:19.015648000,-1,-1,,,1200.0156,
2026-05-27 10:23:19.656682000,-1,-1,,,1200.6567,
2026-05-27 10:23:20.297716000,-1,-1,,,1201.2977,
2026-05-27 10:23:20.938750000,-1,-1,,,1201.9388,
2026-05-27 10:23:21.579784000,-1,-1,,,1202.5798,
2026-05-27 10:23:22.220818000,-1,-1,,,1203.2208,
2026-05-27 10:23:22.861852000,-1,-1,,,1203.8619,
2026-05-27 10:23:23.502886000,-1,-1,,,1204.5029,
2026-05-27 10:23:24.143920000,-1,-1,,,1205.1439,
2026-05-27 10:23:24.784954000,-1,-1,,,1205.785,
2026-05-27 10:23:25.425988000,-1,-1,,,1206.426,
2026-05-27 10:23:26.067022000,-1,-1,,,1207.067,
2026-05-27 10:23:26.708056000,-1,-1,,,1207.7081,
2026-05-27 10:23:27.349090000,-1,-1,,,1208.3491,
2026-05-27 10:23:27.990124000,-1,-1,,,1208.9901,
2026-05-27 10:23:28.631158000,-1,-1,,,1209.6312,
2026-05-27 10:23:29.272192000,-1,-1,,,1210.2722,
2026-05-27 10:23:29.913226000,-1,-1,,,1210.9132,
2026-05-27 10:23:30.554260000,-1,-1,,,1211.5543,
2026-05-27 10:23:31.195293999,-1,-1,,,1212.1953,
2026-05-27 10:23:31.836328000,-1,-1,,,1212.8363,
2026-05-27 10:23:32.477362000,-1,-1,,,1213.4774,
2026-05-27 10:23:33.118396000,-1,-1,,,1214.1184,
2026-05-27 10:23:33.759430000,-1,-1,,,1214.7594,
2026-05-27 10:23:34.400464000,-1,-1,,,1215.4005,
2026-05-27 10:23:35.041498000,-1,-1,,,1216.0415,
2026-05-27 10:23:35.682532000,-1,-1,,,1216.6825,
2026-05-27 10:23:36.323566000,-1,-1,,,1217.3236,
2026-05-27 10:23:36.964600000,-1,-1,,,1217.9646,
2026-05-27 10:23:37.605634000,-1,-1,,,1218.6056,
2026-05-27 10:23:38.246668000,-1,-1,,,1219.2467,
2026-05-27 10:23:38.887702000,-1,-1,,,1219.8877,
2026-05-27 10:23:39.528736000,-1,-1,,,1220.5287,
2026-05-27 10:23:40.169770000,-1,-1,,,1221.1698,
2026-05-27 10:23:40.810804000,-1,-1,,,1221.8108,
2026-05-27 10:23:41.451838000,-1,-1,,,1222.4518,
2026-05-27 10:23:42.092872000,-1,-1,,,1223.0929,
2026-05-27 10:23:42.733906000,-1,-1,,,1223.7339,
2026-05-27 10:23:43.374940000,-1,-1,,,1224.3749,
2026-05-27 10:23:44.015974000,-1,-1,,,1225.016,
2026-05-27 10:23:44.657008000,-1,-1,62.99999237060547,63.99999237060547,1225.657,62.99999237060547
2026-05-27 10:23:45.298042000,-1,-1,62.99999237060547,63.99999237060547,1226.298,62.99999237060547
2026-05-27 10:23:45.939076000,-1,-1,,,1226.9391,
2026-05-27 10:23:46.580109999,-1,-1,,,1227.5801,
2026-05-27 10:23:47.221144000,-1,-1,,,1228.2211,
2026-05-27 10:23:47.862178000,-1,-1,,,1228.8622,
2026-05-27 10:23:48.503212000,-1,-1,,,1229.5032,
2026-05-27 10:23:49.144246000,-1,-1,,,1230.1442,
2026-05-27 10:23:49.785280000,-1,-1,,,1230.7853,
2026-05-27 10:23:50.426314000,-1,-1,,,1231.4263,
2026-05-27 10:23:51.067348000,-1,-1,,,1232.0673,
2026-05-27 10:23:51.708382000,-1,-1,,,1232.7084,
2026-05-27 10:23:52.349416000,-1,-1,,,1233.3494,
2026-05-27 10:23:52.990450000,-1,-1,,,1233.9904,
2026-05-27 10:23:53.631484000,-1,-1,,,1234.6315,
2026-05-27 10:23:54.272518000,-1,-1,,,1235.2725,
2026-05-27 10:23:54.913552000,-1,-1,,,1235.9136,
2026-05-27 10:23:55.554586000,-1,-1,,,1236.5546,
2026-05-27 10:23:56.195620000,-1,-1,,,1237.1956,
2026-05-27 10:23:56.836654000,-1,-1,,,1237.8367,
2026-05-27 10:23:57.477688000,-1,-1,,,1238.4777,
2026-05-27 10:23:58.118722000,-1,-1,,,1239.1187,
2026-05-27 10:23:58.759756000,-1,-1,,,1239.7598,
2026-05-27 10:23:59.400790000,-1,-1,,,1240.4008,
2026-05-27 10:24:00.041824000,-1,-1,,,1241.0418,
2026-05-27 10:24:00.682858000,-1,-1,-1.0,-1.0,1241.6829,-1.0
2026-05-27 10:24:01.323892000,-1,-1,-1.0,-1.0,1242.3239,-1.0
2026-05-27 10:24:01.964925999,-1,-1,,,1242.9649,
2026-05-27 10:24:02.605960000,-1,-1,,,1243.606,
2026-05-27 10:24:03.246994000,-1,-1,,,1244.247,
2026-05-27 10:24:03.888028000,-1,-1,,,1244.888,
2026-05-27 10:24:04.529062000,-1,-1,,,1245.5291,
2026-05-27 10:24:05.170096000,-1,-1,,,1246.1701,
2026-05-27 10:24:05.811130000,-1,-1,,,1246.8111,
2026-05-27 10:24:06.452164000,-1,-1,,,1247.4522,
2026-05-27 10:24:07.093198000,-1,-1,,,1248.0932,
2026-05-27 10:24:07.734232000,-1,-1,,,1248.7342,
2026-05-27 10:24:08.375266000,-1,-1,,,1249.3753,
2026-05-27 10:24:09.016300000,-1,-1,,,1250.0163,
2026-05-27 10:24:09.657334000,-1,-1,,,1250.6573,
2026-05-27 10:24:10.298368000,-1,-1,,,1251.2984,
2026-05-27 10:24:10.939402000,-1,-1,,,1251.9394,
2026-05-27 10:24:11.580436000,-1,-1,,,1252.5804,
2026-05-27 10:24:12.221470000,-1,-1,,,1253.2215,
2026-05-27 10:24:12.862504000,-1,-1,,,1253.8625,
2026-05-27 10:24:13.503538000,-1,-1,,,1254.5035,
2026-05-27 10:24:14.144572000,-1,-1,,,1255.1446,
2026-05-27 10:24:14.785606000,-1,-1,,,1255.7856,
2026-05-27 10:24:15.426640000,-1,-1,,,1256.4266,
2026-05-27 10:24:16.067674000,-1,-1,,,1257.0677,
2026-05-27 10:24:16.708708000,-1,-1,,,1257.7087,
2026-05-27 10:24:17.349742000,-1,-1,,,1258.3497,
2026-05-27 10:24:17.990776000,-1,-1,,,1258.9908,
2026-05-27 10:24:18.631810000,-1,-1,,,1259.6318,
2026-05-27 10:24:19.272844000,-1,-1,,,1260.2728,
2026-05-27 10:24:19.913878000,-1,-1,,,1260.9139,
2026-05-27 10:24:20.554912000,-1,-1,,,1261.5549,
2026-05-27 10:24:21.195946000,-1,-1,,,1262.1959,
2026-05-27 10:24:21.836980000,-1,-1,,,1262.837,
2026-05-27 10:24:22.478014000,-1,-1,,,1263.478,
2026-05-27 10:24:23.119048000,-1,-1,,,1264.119,
2026-05-27 10:24:23.760082000,-1,-1,,,1264.7601,
2026-05-27 10:24:24.401116000,-1,-1,,,1265.4011,
2026-05-27 10:24:25.042150000,-1,-1,,,1266.0422,
2026-05-27 10:24:25.683184000,-1,-1,,,1266.6832,
2026-05-27 10:24:26.324218000,-1,-1,,,1267.3242,
2026-05-27 10:24:26.965252000,-1,-1,,,1267.9653,
2026-05-27 10:24:27.606286000,-1,-1,,,1268.6063,
2026-05-27 10:24:28.247320000,-1,-1,,,1269.2473,
2026-05-27 10:24:28.888354000,-1,-1,,,1269.8884,
2026-05-27 10:24:29.529388000,-1,-1,,,1270.5294,
